	ALT_D2S	Alt_Count	Alt_Density	Alt_WESA_PEEPS	Count	CountNum	D2S	Date	Day	Density	FurtherCounts	Group	ID	Map	Method	Month	Observations	RecordID	Site	SiteID	Source	Time	Time_Duplicate	WESA_PEEPS	Year
209					0	2	5				Yes	Wesa	WITT2013817_W2			8		WITT2013817		WITT	Online	07:15			
210						2						Wesa	WITT2013818_W2			8		WITT2013818		WITT	Online				
211					0	2	5 m				Yes	Wesa	WITT2013819_W2			8	3 sandpipers flew through the study area but did not stop. Not sure if small enough to be WESA. 	WITT2013819		WITT	Online	09:15			
212						2						Wesa	BB042013816_W2			8		BB042013816		BB04	Online				
213					0	2	0			Spread-out	Yes	Wesa	EIDE2013818_W2		Direct Counts	8		EIDE2013818		EIDE	Online	14:45			
214						2						Wesa	BB042013817_W2			8		BB042013817		BB04	Online				
215					15 at West end	2	600m			Spread-out	Yes	Wesa	BB042013818_W2	Boundary Bay 104 #1	Direct Counts	8	Flock was far away and hazy.	BB042013818		BB04	Online	14:45			
216						2						Wesa	PEDD2013817_W2			8		PEDD2013817		PEDD	Online				
217						2						Wesa	PEDD2013818_W2			8		PEDD2013818		PEDD	Online				
218						2						Wesa	BBSV2013720_W2			7		BBSV2013720		BBSV	Online				
219					4	2	25-50 meters				Yes	Wesa	BBSV2013721_W2		Direct Counts	7	Same small flock as 1530 count 	BBSV2013721		BBSV	Online	1545			
220					10	2	0				Yes	Wesa	BBSV2013817_W2		Direct Counts	8	Same flock as 1415	BBSV2013817		BBSV	Online	1430			
221						2						Wesa	BBSV2013818_W2			8		BBSV2013818		BBSV	Online				
222					87	2	200m			Spread-out	Yes	Wesa	COMX2013817_W2	17Aug2013	Direct Counts	8	"This count was from 3 photos. birds were spread along the water line in front of lookout.  The WESA slowly spread along the shore line from the mud flats to A on map.

The total number of birds is the same because no birds departed or entered the area during to whole period."	COMX2013817		COMX	Online	1115			
223					226	2	200m			Medium dense	No	Wesa	COMX2013818_W2		Direct Counts	8	There were two flocks on the move. They took off from the mud flats moved over to the shore line and spread out in front of me. one flock 144 another 82	COMX2013818		COMX	Online	1200			
224						2						Wesa	GRIC2013816_W2			8		GRIC2013816		GRIC	Online				
225					0	2	20m - 500m				Yes	Wesa	FANY2013817_W2			8		FANY2013817		FANY	Online	12:15			
226					0	2	50 - 600m				Yes	Wesa	FANY2013818_W2			8		FANY2013818		FANY	Online	12:45			
227					0	2	800m +/-				Yes	Wesa	BB722013818_W2			8		BB722013818		BB72	Online	1430			
228						2						Wesa	ISVI2013816_W2			8		ISVI2013816		ISVI	Online				
229						2						Wesa	ISVI2013817_W2			8		ISVI2013817		ISVI	Online				
230						2						Wesa	ISVI2013818_W2			8		ISVI2013818		ISVI	Online				
231					0	2	80 m				Yes	Wesa	SDNY2013720_W2			7		SDNY2013720		SDNY	Online	1115			
232					0	2	120				Yes	Wesa	SDNY2013721_W2			7		SDNY2013721		SDNY	Online	1215			
233					0	2	28				Yes	Wesa	SDNY2013817_W2			8		SDNY2013817		SDNY	Online	1115			
234					0	2	90				Yes	Wesa	SDNY2013818_W2			8		SDNY2013818		SDNY	Online	1215			
235						2						Wesa	SQUA2013817_W2			8		SQUA2013817		SQUA	Online				
236						2						Wesa	PANM2013719_W2			7		PANM2013719		PANM	Online				
237						2						Wesa	PANM2013720_W2			7		PANM2013720		PANM	Online				
238						2						Wesa	PANM2013721_W2			7		PANM2013721		PANM	Online				
239						2						Wesa	PANM2013722_W2			7		PANM2013722		PANM	Online				
240						2						Wesa	VRYL2013817_W2			8		VRYL2013817		VRYL	Online				
241						2						Wesa	VRYL2013818_W2			8		VRYL2013818		VRYL	Online				
242						2						Wesa	ROGH2013720_W2			7		ROGH2013720		ROGH	Online				
243						2						Wesa	ROGH2013721_W2			7		ROGH2013721		ROGH	Online				
244					260	2	130			Spread-out	Yes	Wesa	ROGH2013818_W2	Curry Map 2C	Block Estimates	8	"Spread out and feeding.
One dog entered the mud flat from the east at about 1620 hrs and left the survey area at 1625 hrs."	ROGH2013818		ROGH	Online	1615			
245					90	2	120 m			Medium dense	Yes	Wesa	ROGH2013817_W2	Curry Map 1C	Block Estimates	8	All 90 in same location as 1600 hrs. Feeding on exposed mud flat.	ROGH2013817		ROGH	Online	1615			
246						2						Wesa	SHPO2013817_W2			8		SHPO2013817		SHPO	Online				
247						2						Wesa	SHPO2013818_W2			8		SHPO2013818		SHPO	Online				
248						2						Wesa	SHPO2013819_W2			8		SHPO2013819		SHPO	Online				
249						2						Wesa	WHIF2013818_W2			8		WHIF2013818		WHIF	Online				
250					170	2	>1km			Spread-out	Yes	Wesa	BB922013720_W2		Direct Counts	7		BB922013720		BB92	Online	14:15			
251					125	2					Yes	Wesa	BB922013721_W2		Direct Counts	7		BB922013721		BB92	Online	15:00			
252						2						Wesa	COWC2013817_W2			8		COWC2013817		COWC	Online				
253						2						Wesa	COWC2013818_W2			8		COWC2013818		COWC	Online				
254					105	2	400			Dense	Yes	Wesa	SJEN2013719a_W2		Direct Counts	7		SJEN2013719a		SJEN	Online	19:00			
255						2						Wesa	GRIC2013720_W2			7		GRIC2013720		GRIC	Online				
256						2						Wesa	GRIC2013721_W2			7		GRIC2013721		GRIC	Online				
257						2						Wesa	PEDD2013816_W2			8		PEDD2013816		PEDD	Online				
258					0	3	700m				Yes	Wesa	BB722013720_W3			7	Zero birds between counts	BB722013720		BB72	Online	1430			
259					0	3	40m				Yes	Wesa	ENBO2013721_W3		Direct Counts	7		ENBO2013721		ENBO	Online	1:45 PM			
260						3						Wesa	KALE2013720_W3			7		KALE2013720		KALE	Online				
261						3						Wesa	COMX2013720_W3			7		COMX2013720		COMX	Online				
262						3						Wesa	COMX2013721_W3			7		COMX2013721		COMX	Online				
263						3					No	Wesa	NANO2013720_W3			7	From now until 13:30 there were no Sandpipers and no Merlins	NANO2013720		NANO	Online	11:30			
264						3						Wesa	NANO2013721_W3			7		NANO2013721		NANO	Online				
265					0	3	100m				Yes	Wesa	IONA2013719_W3		Direct Counts	7		IONA2013719		IONA	Online	1400			
266					0	3	1km				Yes	Wesa	IONA2013720_W3			7		IONA2013720		IONA	Online	1415			
267					0	3	>2km				Yes	Wesa	IONA2013721_W3			7		IONA2013721		IONA	Online	1415			
268						3						Wesa	COWC2013719_W3			7		COWC2013719		COWC	Online				
269						3						Wesa	COWC2013720_W3			7		COWC2013720		COWC	Online				
270					0	3	275 m				No	Wesa	ESQU2013722_W3		Direct Counts	7	"No subject birds seen.  Fog has rolled in to the point that the far shore is becoming obscured in both site A and B.

Observations terminated at end of the 1130 observation period."	ESQU2013722		ESQU	Online	1130			
271						3						Wesa	MAPL2013719_W3			7		MAPL2013719		MAPL	Online				
272						3						Wesa	MAPL2013720_W3			7		MAPL2013720		MAPL	Online				
273						3						Wesa	MAPL2013721_W3			7		MAPL2013721		MAPL	Online				
274						3						Wesa	ISVI2013720_W3			7		ISVI2013720		ISVI	Online				
275						3						Wesa	ISVI2013721_W3			7		ISVI2013721		ISVI	Online				
276					400	3	100 feet			Medium dense	Yes	Wesa	CROC2013720_W3		Block Estimates	7		CROC2013720		CROC	Online	11:45			
277						3						Wesa	BB042013719_W3			7		BB042013719		BB04	Online				
278						3						Wesa	BB042013720_W3			7		BB042013720		BB04	Online				
279						3						Wesa	BB042013721_W3			7		BB042013721		BB04	Online				
280						3						Wesa	DEEP2013719_W3			7		DEEP2013719		DEEP	Online				
281						3						Wesa	DEEP2013720_W3			7		DEEP2013720		DEEP	Online				
282						3						Wesa	DEEP2013721_W3			7		DEEP2013721		DEEP	Online				
283					0	3	33				Yes	Wesa	WHIF2013721_W3		Direct Counts	7		WHIF2013721		WHIF	Online	945			
284					0	3	1km				Yes	Wesa	BB722013721_W3	See TideProgressionFRD72Jul21/13.pdf		7		BB722013721		BB72	Online	1500			
285					34	3	100 feet			Spread-out	Yes	Wesa	CROC2013721_W3		Direct Counts	7	"11:35 big flocks flew into and landed in the observation area.
11:40 most took flight and divided into one flock estimated at 200 and another flock estimated at 100 -- flew west."	CROC2013721		CROC	Online	11:45			
286						3						Wesa	WINT2013720_W3			7		WINT2013720		WINT	Online				
287						3						Wesa	SQUA2013720_W3			7		SQUA2013720		SQUA	Online				
288						3						Wesa	SQUA2013721_W3			7		SQUA2013721		SQUA	Online				
289						3						Wesa	SHPO2013720_W3			7		SHPO2013720		SHPO	Online				
290						3						Wesa	SHPO2013721_W3			7		SHPO2013721		SHPO	Online				
291						3						Wesa	SHPO2013722_W3			7		SHPO2013722		SHPO	Online				
292					0	3	30m				Yes	Wesa	SANM2013720_W3		Direct Counts	7		SANM2013720		SANM	Online	12:00			
293					0	3					Yes	Wesa	SANM2013721_W3		Direct Counts	7		SANM2013721		SANM	Online	13:00			
294						3						Wesa	WHIF2013720_W3			7		WHIF2013720		WHIF	Online				
295						3						Wesa	EIDE2013721_W3			7		EIDE2013721		EIDE	Online				
296					9 (see notes)	3	350 metres				Yes	Wesa	PEDD2013720_W3		Direct Counts	7	Flock of 9 peeps flew up the bay towards the tide line but did not land. A Merlin flew over just as they reached the tide line and the flock split into two groups and flew off.  	PEDD2013720		PEDD	Online	830			
297					0	3	375 metres				Yes	Wesa	PEDD2013721_W3		Direct Counts	7		PEDD2013721		PEDD	Online	930			
298					0	3	60				Yes	Wesa	ALHE2013719_W3			7	5-6 LESA or WESA in narrow intertidal of lagoon itself near the parking area and adjacent to sedges and other vegetation.	ALHE2013719		ALHE	Online	830			
299					0	3					Yes	Wesa	ALHE2013720_W3			7		ALHE2013720		ALHE	Online	9:30			
300					0	3					Yes	Wesa	ALHE2013720_W3			7		ALHE2013720		ALHE	Online	9:30			
301					0	3	30				Yes	Wesa	ALHE2013721_W3			7	1 person on beach and 1 on rocks at end	ALHE2013721		ALHE	Online	10:30			
302						3						Wesa	CHEM2013720_W3			7		CHEM2013720		CHEM	Online				
303					0	3	500 m				Yes	Wesa	VRYL2013720_W3		Direct Counts	7		VRYL2013720		VRYL	Online	09:30			
304					0	3	500 m				Yes	Wesa	VRYL2013721_W3		Direct Counts	7		VRYL2013721		VRYL	Online	10:30			
305						3						Wesa	SJEN2013719_W3			7		SJEN2013719		SJEN	Online				
306						3						Wesa	SJEN2013720_W3			7		SJEN2013720		SJEN	Online				
307						3						Wesa	SJEN2013721_W3			7		SJEN2013721		SJEN	Online				
308						3						Wesa	NJEN2013719_W3			7		NJEN2013719		NJEN	Online				
309						3						Wesa	NJEN2013720_W3			7		NJEN2013720		NJEN	Online				
310						3						Wesa	NJEN2013721_W3			7		NJEN2013721		NJEN	Online				
311						3						Wesa	ESQU2013816_W3			8		ESQU2013816		ESQU	Online				
312						3						Wesa	ESQU2013817_W3			8		ESQU2013817		ESQU	Online				
313					90	3	140m			Medium dense	Yes	Wesa	KALE2013817_W3		Direct Counts	8		KALE2013817		KALE	Online	17:00			
314						3						Wesa	ESQU2013818_W3			8		ESQU2013818		ESQU	Online				
315					300	3	25-50 feet			Spread-out	No	Wesa	EIDE2013817_W3	Eide Road Ponds	Block Estimates	8	The 300 WESA were feeding the entire time from 1430-1600	EIDE2013817		EIDE	Online	1430-1600			
316						3						Wesa	GRIC2013818_W3			8		GRIC2013818		GRIC	Online				
317						3						Wesa	GRIC2013817_W3			8		GRIC2013817		GRIC	Online				
318					0	3					No	Wesa	DEEP2013816_W3		Direct Counts	8	observations at 12:30   12:45  1300   13:15 and 13:30   all zero	DEEP2013816		DEEP	Online	11:30			
319					75	3	400			Spread-out	Yes	Wesa	DEEP2013817_W3		Direct Counts	8	larger flock moved from NNW tip to west area (close in) briefly, then returned.	DEEP2013817		DEEP	Online	11:30			
320					50	3	400			Spread-out	Yes	Wesa	DEEP2013818_W3		Direct Counts	8		DEEP2013818		DEEP	Online	12:15			
321						3						Wesa	NANO2013817_W3			8		NANO2013817		NANO	Online				
322						3						Wesa	NANO2013818_W3			8		NANO2013818		NANO	Online				
323					5	3	0			Medium dense	Yes	Wesa	NJEN2013817_W3	Jensens_N_Aug17	Direct Counts	8	Among flock of about 70 least Sandpiper	NJEN2013817		NJEN	Online	9:30			
324					75	3	15			Medium dense	Yes	Wesa	NJEN2013818_W3	Jensens_N_Aug18	Block Estimates	8		NJEN2013818		NJEN	Online	10:30			
325					540	3	50			Medium dense	Yes	Wesa	NJEN2013819_W3	Jensens_N_Aug19	Block Estimates	8	same method. 600 total 	NJEN2013819		NJEN	Online	10:30			
326						3						Wesa	ENBO2013818_W3			8		ENBO2013818		ENBO	Online				
327					95	3	125m			Medium dense	Yes	Wesa	KALE2013818_W3		Direct Counts	8		KALE2013818		KALE	Online	16:45			
328					580	3	100yds			Medium dense	Yes	Wesa	CROC2013817_W3		Block Estimates	8	"In Close: 130
Distant: 450"	CROC2013817		CROC	Online	10:30am			
329					90	3	100yds			Dense	Yes	Wesa	CROC2013818_W3		Block Estimates	8	"In Close: 0
Distant: 90
   Tightly packed flock to the northeast after the Merlin appearance. Vigilant, no feeding"	CROC2013818		CROC	Online	10:30am			
330					42	3	8			Medium-Thick	Yes	Wesa	SJEN2013817_W3	Jensens_S_Aug17	Block Estimates	8	264 Peeps, I use the 9:00 ratio to estimate 42 WESA	SJEN2013817		SJEN	Online	9:30			
331					0	3	340				Yes	Wesa	MAPL2013817_W3	Maplewood Map 20130817		8	Observation from Obs. 2 (on map)	MAPL2013817		MAPL	Online	13:35			
332					15+	3	20			Medium dense	No	Wesa	MAPL2013818_W3	Maplewood Map 20130818	Direct Counts	8	"Observations mapped at 2. 
Hard to identify at distance with spotting scope, but included (most likely) LESA and killdeer; we drove north after survey to observe from a short look-out that has some views of the creek entering the bay; but only could see the one LESA (others obscured)."	MAPL2013818		MAPL	Online	16:15			
333					56	3	5			Medium dense	Yes	Wesa	SJEN2013818_W3	Jensens_S_Aug18	Block Estimates	8	"280 peeps, same ratio of 10:00 used for estimation of WESA. 
Distance: 1m in our spot, but appears to be 5m in the far shoreline. "	SJEN2013818		SJEN	Online	10:30			
334					36	3	100			Medium dense	Yes	Wesa	SJEN2013819_W3	Jensens_S_Aug19	Block Estimates	8	240 peeps, LESA/WESA new ratio estimation is 0.15	SJEN2013819		SJEN	Online	10:30			
335						3						Wesa	ENBO2013817_W3			8		ENBO2013817		ENBO	Online				
336					46	3	5-30m			Medium dense	Yes	Wesa	SANM2013817_W3	Aug 17, San Malo Bay (1)	Direct Counts	8		SANM2013817		SANM	Online	13:00			
337					16	3	5-30m			Spread-out	Yes	Wesa	SANM2013818_W3	Aug 18, San Malo Bay (1)	Direct Counts	8		SANM2013818		SANM	Online	14:00			
338					0	3	5 m				Yes	Wesa	WITT2013817_W3			8	Osprey over lagoon.	WITT2013817		WITT	Online	07:30			
339						3						Wesa	WITT2013818_W3			8		WITT2013818		WITT	Online				
340					0	3	5 m				Yes	Wesa	WITT2013819_W3			8		WITT2013819		WITT	Online	09:30			
341						3						Wesa	BB042013816_W3			8		BB042013816		BB04	Online				
342					400	3	0			Medium dense	Yes	Wesa	EIDE2013818_W3		Block Estimates	8	counted by 20's.	EIDE2013818		EIDE	Online	14:30			
343						3						Wesa	BB042013817_W3			8		BB042013817		BB04	Online				
344					600 at East end of area	3	600m			Dense	Yes	Wesa	BB042013818_W3	Boundary Bay 104 #1	Block Estimates	8	Very far away and hazy	BB042013818		BB04	Online	14:45			
345						3						Wesa	PEDD2013817_W3			8		PEDD2013817		PEDD	Online				
346						3						Wesa	PEDD2013818_W3			8		PEDD2013818		PEDD	Online				
347						3						Wesa	BBSV2013720_W3			7		BBSV2013720		BBSV	Online				
348					4	3	5-10 meters				Yes	Wesa	BBSV2013721_W3		Direct Counts	7	Same flock	BBSV2013721		BBSV	Online	1600			
349					10	3	0				Yes	Wesa	BBSV2013817_W3		Direct Counts	8	Same flock	BBSV2013817		BBSV	Online	1445			
350						3						Wesa	BBSV2013818_W3			8		BBSV2013818		BBSV	Online				
351					24	3	150m			Medium dense	No	Wesa	COMX2013817_W3	17Aug2013	Direct Counts	8	"This is the first flock, other times just a few birds would move about.
Count from photo"	COMX2013817		COMX	Online	1200			
352						3						Wesa	COMX2013818_W3			8		COMX2013818		COMX	Online				
353						3						Wesa	GRIC2013816_W3			8		GRIC2013816		GRIC	Online				
354					0	3	20m - 450m				Yes	Wesa	FANY2013817_W3			8		FANY2013817		FANY	Online	12:30			
355					0	3	40 - 550m				Yes	Wesa	FANY2013818_W3			8		FANY2013818		FANY	Online	13:00			
356					2000	3	600m			Dense	Yes	Wesa	BB722013818_W3		Block Estimates	8	"Above flock estimate of flying birds.

1447 PEFA attack"	BB722013818		BB72	Online	1445			
357						3						Wesa	ISVI2013816_W3			8		ISVI2013816		ISVI	Online				
358						3						Wesa	ISVI2013817_W3			8		ISVI2013817		ISVI	Online				
359						3						Wesa	ISVI2013818_W3			8		ISVI2013818		ISVI	Online				
360					0	3					Yes	Wesa	SDNY2013720_W3			7		SDNY2013720		SDNY	Online	1130			
361					0	3	90 m				Yes	Wesa	SDNY2013721_W3			7		SDNY2013721		SDNY	Online	1230			
362					0	3	25 m				Yes	Wesa	SDNY2013817_W3			8		SDNY2013817		SDNY	Online	1130			
363					0	3	 80 m				Yes	Wesa	SDNY2013818_W3			8		SDNY2013818		SDNY	Online	1230			
364						3						Wesa	SQUA2013817_W3			8		SQUA2013817		SQUA	Online				
365						3						Wesa	PANM2013719_W3			7		PANM2013719		PANM	Online				
366						3						Wesa	PANM2013720_W3			7		PANM2013720		PANM	Online				
367						3						Wesa	PANM2013721_W3			7		PANM2013721		PANM	Online				
368						3						Wesa	PANM2013722_W3			7		PANM2013722		PANM	Online				
369						3						Wesa	VRYL2013817_W3			8		VRYL2013817		VRYL	Online				
370						3						Wesa	VRYL2013818_W3			8		VRYL2013818		VRYL	Online				
371						3						Wesa	ROGH2013720_W3			7		ROGH2013720		ROGH	Online				
372						3						Wesa	ROGH2013721_W3			7		ROGH2013721		ROGH	Online				
373					70	3	140			Medium dense	Yes	Wesa	ROGH2013818_W3	Curry Map 2C	Block Estimates	8	Those visible were higher on the beach into a rocky area making them difficult to see.	ROGH2013818		ROGH	Online	1630			
374					350	3	140 m			Dense	Yes	Wesa	ROGH2013817_W3	Curry Map 1C	Block Estimates	8	Additional WESA arrived but did not see them but they are feeding at the shore edge.	ROGH2013817		ROGH	Online	1630			
375						3						Wesa	SHPO2013817_W3			8		SHPO2013817		SHPO	Online				
376						3						Wesa	SHPO2013818_W3			8		SHPO2013818		SHPO	Online				
377						3						Wesa	SHPO2013819_W3			8		SHPO2013819		SHPO	Online				
378						3						Wesa	WHIF2013818_W3			8		WHIF2013818		WHIF	Online				
379					315	3	>1 km			Spread-out	Yes	Wesa	BB922013720_W3		Direct Counts	7	seem nervous. 1 false alarm with 1/2 the flock in flight. See no falcon	BB922013720		BB92	Online	14:30			
380					0	3					Yes	Wesa	BB922013721_W3			7		BB922013721		BB92	Online	15:15			
381						3						Wesa	COWC2013817_W3			8		COWC2013817		COWC	Online				
382						3						Wesa	COWC2013818_W3			8		COWC2013818		COWC	Online				
383					138	3	400			Dense	Yes	Wesa	SJEN2013719a_W3		Direct Counts	7		SJEN2013719a		SJEN	Online	19:15			
384						3						Wesa	GRIC2013720_W3			7		GRIC2013720		GRIC	Online				
385						3						Wesa	GRIC2013721_W3			7		GRIC2013721		GRIC	Online				
386						3						Wesa	PEDD2013816_W3			8		PEDD2013816		PEDD	Online				
387					0	4	500m				Yes	Wesa	BB722013720_W4			7	Zero birds between counts	BB722013720		BB72	Online	1445			
388					26	4	30m			Medium dense	Yes	Wesa	ENBO2013721_W4		Direct Counts	7	Flying left to far right, in front of rotting hulk of a boat. Bigger flock merged with smaller flock.	ENBO2013721		ENBO	Online	2:00 PM			
389						4						Wesa	KALE2013720_W4			7		KALE2013720		KALE	Online				
390						4						Wesa	COMX2013720_W4			7		COMX2013720		COMX	Online				
391						4						Wesa	COMX2013721_W4			7		COMX2013721		COMX	Online				
392						4						Wesa	NANO2013720_W4			7		NANO2013720		NANO	Online				
393						4						Wesa	NANO2013721_W4			7		NANO2013721		NANO	Online				
394					0	4	5				No	Wesa	IONA2013719_W4		Direct Counts	7		IONA2013719		IONA	Online	1415			
395					0	4	500m				Yes	Wesa	IONA2013720_W4			7		IONA2013720		IONA	Online	1430			
396					0	4	2km				Yes	Wesa	IONA2013721_W4			7		IONA2013721		IONA	Online	1430			
397						4						Wesa	COWC2013719_W4			7		COWC2013719		COWC	Online				
398						4						Wesa	COWC2013720_W4			7		COWC2013720		COWC	Online				
399						4						Wesa	ESQU2013722_W4			7		ESQU2013722		ESQU	Online				
400						4						Wesa	MAPL2013719_W4			7		MAPL2013719		MAPL	Online				
401						4						Wesa	MAPL2013720_W4			7		MAPL2013720		MAPL	Online				
